Record_ID,URL_Limo,Date_Type,Date_1,Date_2,Language,Imprint_$a_$b_$c_$3_Place_Name_Date_of_Publication,Imprint_$e_$f_$g_Place_Name_Date_of_Manufacture,Physical_Extent_1,Physical_Extent_2,Color_Indication,Note_on_Content,ENGcontent,Source_of_Illustration,Main_Title,PlaceName1,Lat1,Long1,Object,PlaceName2,Lat2,Long2,PlaceName3,Lat3,Long3,PlaceName4,Lat4,Long4,Local_Subj_Building_Type,Local_Subj_Building,Local_Subj_Street,Local_Subj_Pano,Local_Subj_Event,Creator_Name1,Creator_Name 2,Creator_Name_$a3,Local_Uniform_Title_City1,Local_Uniform_Title_Category,(Typo)graphical_Terms_1,Inscriptions,Full_Inscription,URL_Digital_Object,URL_Thumbnail,Physical_Original
9980169400101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980169400101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,1694,\\\\,lat,$c 1694,,$c image: 107 x 200 mm,$c image with inscription: 110 x 200 mm.,$g Black-and-white,"$a Gezicht op de gevel van het kasteel van Arenberg, in laat 17de eeuwse toestand. De hoektorens zijn bekroond met peerspitsen en keizerlijke adelaars. Links is er een watermolen op de Dijle, met achteraan een door bomen omgegeven weide. Op de voorgrond is er een koets met paarden, voorafgegaan door lakeien te voet. In de linkerbovenhoek bevindt zich het gekroonde wapenschild van de Croÿ-familie, gedrapeerd in hermelijn en behangen met het Gulden Vlies.","$a View of the facade of Arenberg Castle, in late 17th century condition. The corner towers are crowned with pear spires and imperial eagles. On the left there is a watermill on the Dijle, with a meadow surrounded by trees at the back. In the foreground there is a carriage with horses, preceded by lackeys on foot. In the upper left corner is the crowned coat of arms of the Croÿ-family, draped in ermine and papered with the Golden Fleece.",$a possibly illustration from: I. B. Gramaye. >>Antiquitates illustrissimi ducatus Brabantiae ...,$a Castellum Heverle,Arenbergkasteel,50.86314,4.68342,,,,,,,,,,,$a VoL Building type$x castles°°° $a VoL Building type$x university buildings,"$a VoL Building$x Heverlee, Arenbergkasteel",,,,"$a Harrewijn, Jacobus°°° $g Dutch engraver°°° $d 1660-after 1732°°° $4 art","$a Stramot, Nicolaes°°° $b II°°° $g Dutch painter, draftsman°°° $d 1637-1709°°° $4 art°°° $3 designer",,$a Heverlee,University buildings°°° Civic buildings,$b engraving(s),"$b in the image: middle, center°°°$b in the image: bottom right°°°$b outside the image: bottom center","$a THILIA FLU$b in de voorstelling: midden, centraal°°°$a N. Stramot deli. J. Harrewyn Fecit.$b in de voorstelling: onderaan, rechts°°°$a Castellum Heverle.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE980155/representation,http://resolver.libis.be/IE980155/thumbnail,KU Leuven Libraries BIBC BRES TA00534
9980169410101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980169410101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,1694,\\\\,lat,$c 1694,,$c image: 107 x 200 mm,$c image with inscription: 110 x 200 mm.,$g Black-and-white,"$a Gezicht op de gevel van het kasteel van Arenberg, in laat 17de eeuwse toestand. De hoektorens zijn bekroond met peerspitsen en keizerlijke adelaars. Links is er een watermolen op de Dijle, met achteraan een door bomen omgegeven weide. Op de voorgrond is er een koets met paarden, voorafgegaan door lakeien te voet. In de linkerbovenhoek bevindt zich het gekroonde wapenschild van de Croÿ-familie, gedrapeerd in hermelijn en behangen met het Gulden Vlies.","$a View of the facade of Arenberg Castle, in late 17th century condition. The corner towers are crowned with pear spires and imperial eagles. On the left there is a watermill on the Dijle, with a meadow surrounded by trees at the back. In the foreground there is a carriage with horses, preceded by lackeys on foot. In the upper left corner is the crowned coat of arms of the Croÿ-family, draped in ermine and papered with the Golden Fleece.","$a illustration from: De Cantillon, Délices du Brabant..., Amsterdam, 1757. (Andere editie mogelijk)",$a Castellum Heverle,Arenbergkasteel,50.86314,4.68342,,,,,,,,,,,$a VoL Building type$x castles°°° $a VoL Building type$x university buildings,"$a VoL Building$x Heverlee, Arenbergkasteel",,,,"$a Harrewijn, Jacobus°°° $g Dutch engraver°°° $d 1660-after 1732°°° $4 art","$a Stramot, Nicolaes°°° $b II°°° $g Dutch painter, draftsman°°° $d 1637-1709°°° $4 art°°° $3 designer",,$a Heverlee,University buildings°°° Civic buildings,$b engraving(s),"$b in the image: middle, center°°°$b in the image: bottom right°°°$b outside the image: bottom center°°°$b in the image: top right","$a THILIA FLU$b in de voorstelling: midden, centraal°°°$a N. Stramot deli. J. Harrewyn Fecit.$b in de voorstelling: onderaan, rechts°°°$a Castellum Heverle.$b buiten de voorstelling: onderaan, centraal°°°$a A.N°.10$b in de voorstelling: bovenaan, rechts",http://resolver.libis.be/IE980162/representation,http://resolver.libis.be/IE980162/thumbnail,KU Leuven Libraries BIBC BRES TA00535
9980169420101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980169420101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,19uu,\\\\,dut,$c 1980-2000,,$c image: 119 x 80 mm,$c image with inscription: 127 x 80 mm.,$g Black-and-white,"$a Vergezicht op het Spaans Dak, verscholen tussen de bomen. Op de voorgrond eenden op een gransplein. Daarachter het meer.","$a View of the Spanish Roof, hidden among the trees. In the foreground ducks on a grand square. Behind the lake.",,$a Spaans Dak aan Het Zoet Water,Spaans Dak aan Het Zoet Water,50.82231,4.65468,,,,,,,,,,,$a VoL Building type$x houses,,,,,"$a Decré, Simone°°° $g Belgian drawer, painter, graphic artist°°° $d 1927-°°° $4 art",,,$a Heverlee,Civic buildings,$b etching(s),$b outside the image: bottom left (in pencil)°°°$b outside the image: bottom right (in pencil),"$a 197/200$b buiten de voorstelling: onderaan, links (in potlood)°°°$a SIMONE DECRÉ$b buiten de voorstelling: onderaan, rechts (in potlood)",http://resolver.libis.be/IE980197/representation,http://resolver.libis.be/IE980197/thumbnail,KU Leuven Libraries BIBC BRES TA00540
9980169450101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980169450101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,19uu,\\\\,dut,$c 1980-2000,,$c image: 119 x 80 mm,$c image with inscription: 130 x 80 mm.,$g Black-and-white,$a Voorgevel met ingang. Links en rechts plantengroei.,$a Front entrance. Left and right vegetation.,,$a Heilig-Kruiskerk te Korbeek-Lo,Heilig Kuiskerk,50.85954,4.76321,,,,,,,,,,,$a VoL Building type$x churches (church buildings),,,,,"$a Decré, Simone°°° $g Belgian drawer, painter, graphic artist°°° $d 1927-°°° $4 art",,,$a Korbeek-Lo,Religious buildings,$b etching(s),$b outside the image: bottom left (in pencil)°°°$b outside the image: bottom right (in pencil),"$a 199/200$b buiten de voorstelling: onderaan, links (in potlood)°°°$a SIMONE DECRÉ$b buiten de voorstelling: onderaan, rechts (in potlood)",http://resolver.libis.be/IE980204/representation,http://resolver.libis.be/IE980204/thumbnail,KU Leuven Libraries BIBC BRES TA00541
9980170250101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980170250101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1994,\\\\,dut,$c 1994,,$c image: 95 x 73 mm,$c image with inscription: 114 x 73 mm.,$g Black-and-white,$a Gezicht op de Universiteitsbibliotheek vanop het Ladeuzeplein,$a View of the University Library from Ladeuze Square,,$a Universiteitsbibliotheek te Leuven,Universiteitsbibliotheek,50.878,4.70732,,,,,,,,,,,$a VoL Building type$x libraries (buildings)°°° $a VoL Building type$x university buildings,"$a VoL Building$x Leuven, Centrale Bibliotheek","$a VoL Street$x Leuven, Ladeuzeplein (Mgr.) (formerly:$a VoLksplaats)",,,"$a Wellens, André°°° $g Belgian engraver°°° $4 art",,,$a Leuven,University buildings°°° Squares,$b etching(s),$b outside the image: bottom center,"$a EA "" Universiteitsbibliotheek te/ Leuven"" Wellens A$b buiten de voostelling: onderaan, centraal",http://resolver.libis.be/IE980127/representation,http://resolver.libis.be/IE980127/thumbnail,KU Leuven Libraries BIBC BRES TA00530
9980170380101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980170380101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1835-1900,,$c image: 183 x 268 mm,$c image with inscription: 217 x 280 mm.,$g Multi coloured,$a Voorgevel en zijgevel van het kasteel van Arenberg. Centraal gracht met achteraan de loopbrug. Links en rechts plantengroei.,$a Frontage and side facade of Arenberg Castle. Central moat with walkway at the back. Left and right vegetation.,$a illustration from: La Noblesse belge,$a Château de Héverlé,Arenbergkasteel,50.86314,4.68342,,,,,,,,,,,$a VoL Building type$x castles°°° $a VoL Building type$x university buildings,"$a VoL Building$x Heverlee, Arenbergkasteel",,,,"$a Toovey, Edwin°°° $g English painter°°° $d ca. 1835-ca. 1900°°° $4 art°°° $3 designer, lithographer","$a Simonau & Toovey°°° $g Belgian printin$g business of lithographs and phototypes, active ca. 1847-1899 °°° $4 art°°° $3 printer",,$a Heverlee,Civic buildings°°° University buildings,$b lithograph(s),$b outside the image: bottom left°°°$b outside the image: bottom right°°°$b outside the image: bottom center°°°$b outside the image: bottom left,"$a Edwin Toovey del. et. lith.$b buiten de voorstelling: onderaan, links°°°$a Imp. Simonau & Toovey$b buiten de voorstelling: onderaan, rechts°°°$a CHÂTEAU DE HÉVERLÉ / A son Altesse Sérénissime Mgr le Duc d'Arenberg.$b buiten de voorstelling: onderaan, centraal°°°$a La Noblesse belge$b buiten de voorstelling: onderaan, links",http://resolver.libis.be/IE980232/representation,http://resolver.libis.be/IE980232/thumbnail,KU Leuven Libraries BIBC BRES TA00903
9980173880101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980173880101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,dut,$c 1801-1900,,$c image met opschrift: 168 x 92 mm,$c image with frame and inscription: 172 x 98 mm.,$g Black-and-white,$a Bovenaan wierookvat. Onderaan kuip van Romaanse doopvont.,$a Top of the censer. Bottom tub of Romanesque baptismal font.,,$a Wierookvat en doopvont,z Sichemskerk,,,,,,,,,,,,,,,,,,"$a Jacobs, A.°°° $g Belgian painter°°° $4 art",,,$a Rotselaar°°° $a Scherpenheuvel-Zichem,,$b lithograph(s),"$b in the image: middle, right°°°$b in the image: bottom center°°°$b in the image: bottom center","$a AJ$b in de voorstelling: midden, rechts°°°$a Wierookvat van Sichemskerk (15e eeuw). / (Ten deele vernieuwd)$b in de voorstelling: onderaan, centraal°°°$a Doopvont der 12de eeuw te Rotselaer, / dienende als trappen aan de kapel TEN AKKER.$b in de voorstelling: onderaan, centraal",http://resolver.libis.be/IE980239/representation,http://resolver.libis.be/IE980239/thumbnail,KU Leuven Libraries BIBC BRES TA01500
9980174210101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980174210101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,dut,$c 1801-1900,,$c image: 185 x 138 mm,$c image with frame: 194 x 146 mm.,$g Black-and-white,$a Links paaskandelaar. Rechts verschillende ornamenten boven elkaar.,$a Left Easter candlestick. On the right several ornaments on top of each other.,,"$a Chandelier pour le cierge pascal, a l'Abbaye de Parc",Abdij van Park,50.86428,4.71738,,,,,,,,,,,,"$a VoL Building$x Heverlee, Abdij van Park",,,,"$a Jacobs, A.°°° $g Belgian painter°°° $4 art",,,$a Heverlee,Religious buildings,$b lithograph(s),$b in the image: distributed°°°$b outside the image: bottom right°°°$b outside the image: bottom center,"$a cijfers 1 t.e.m. 5$b in de voorstelling: verspreid°°°$a AJ$b buiten de voorstelling: onderaan, rechts°°°$a CHANDELIER POUR LE CIERGE PASCAL, A L'ABBAYE DE PARC / Léz Louvain.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE980246/representation,http://resolver.libis.be/IE980246/thumbnail,KU Leuven Libraries BIBC BRES TA01501
9980174340101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980174340101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,dut,$c 1801-1900,,$c image: 272 x 192 mm,$c image with inscription: 290 x 192 mm.,$g Black-and-white,"$a Centraal reliekmonstrans of reliekostensorium. Bovenaan zijaanzicht, midden maaswerk van knoop, onderaan deel van voet.","$a Central reliquary sample or reliquary sensorium. Top side view, middle mesh of button, bottom part of foot.",,$a Reliquaire-ostensoir du XIVe siècle a l'église de Saint-Jacques à Louvain,Sint-Jacobskerk,50.88051,4.69113,yes,,,,,,,,,,,"$a VoL Building$x Leuven, Sint-Jacobs",,,,"$a Jacobs, A.°°° $g Belgian painter°°° $4 art",,,$a Leuven,Religious buildings,$b lithograph(s),$b in the image: right°°°$b in the image: bottom right°°°$b outside the image: bottom center,"$a identificatie van de afgebeelde voorwerpen$b in de voorstelling: rechts°°°$a A. Jacobs del.$b in de voorstelling: onderaan, rechts°°°$a RELIQUAIRE-OSTENSOIR DU XIVe SIÉCLE A L'EGLISE DE ST-JACQUES A LOUVAIN / (grandeur d'execution.)$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE980260/representation,http://resolver.libis.be/IE980260/thumbnail,KU Leuven Libraries BIBC BRES TA01503
9980174360101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980174360101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,19uu,\\\\,fre,$c 1880-1920,,$c image: 185 x 137 mm,$c image with inscription: 207 x 137 mm.,$g Black-and-white,$a Glasraam met voorstelling van een biddend koppel onder twee wapenschilden.,$a Glass window depicting a praying couple under two coats of arms.,,"$a Vitrail du XIIIe siècle, autre fois à l'église de St. Jacques $b Glasraam van de Sint-Jacobskerk",Sint-Jacobskerk,50.88051,4.69113,yes,,,,,,,,,,$a VoL Building type$x churches (church buildings),$a VoL Building$x Leuven. Sint-Jacobskerk,$a VoL Street$x Leuven. Sint-Jacobsplein,,,"$a Jacobs, A.°°° $g Belgian painter°°° $4 art",,,$a Leuven,Religious buildings°°° Squares,$b lithograph(s),$b outside the image: bottom center,"$a VITRAIL DU XIIIe SIECLE, AUTREFOIS À L'EGLISE DE ST-JACQUES,/à Louvain.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE980253/representation,http://resolver.libis.be/IE980253/thumbnail,KU Leuven Libraries BIBC BRES TA01502
9980175370101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980175370101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,157u,\\\\,lat,$c 1560-1580,,$c image: 336 x 484 mm,$c image with frame: 346 x 495 mm.,$g Multi coloured,"$a plattegrond van Leuven te midden het platteland. Boven links het wapen van Brabant (de leeuw naar rechts gekeerd), boven rechts het wapen van Leuven. Onderaan links een cartouche met inscripties en rechts onderaan drie staande figuren in 16de-eeuwse kledij.","$a map of Leuven in the middle of the countryside. Above left the coat of arms of Brabant (the lion turned right), above right the coat of arms of Leuven. At the bottom left a cartouche with inscriptions and at the bottom right three standing figures in 16th century clothing.","$a Illustratie uit: Georg Braun, Civitates orbis terrarum, 1581",$a Plattegrond van Leuven,z map,,,,,,,,,,,,,,,,"$a VoL Pano$x Leuven, panorama",,"$a Hogenberg, Franz°°° $g Netherlandish painter, printmaker and publisher°°° $d ca. 1540-ca. 1590°°° $4 art",,,$a Leuven,Map,$b engraving(s)°°° $b hand-colored,$b in the image: top center°°°$b in the image: bottom right,"$a Loeven.$b in de voorstelling: bovenaan, centraal°°°$a LOVANIUM, Brabanticarum urbium/caput, unica Musarum ac praes Fantissi=/marum artium fedes, optatitissimumque/domicilium$b in de voorstelling: onderaan, rechts",http://resolver.libis.be/IE980267/representation,http://resolver.libis.be/IE980267/thumbnail,KU Leuven Libraries BIBC BRES TB00001
9980175920101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980175920101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1746,\\\\,fre,$c 1746,,$c image: 305 x 460 mm,$c image with frame: 309 x 464 mm.,$g Black-and-white,$a plattegrond van Leuven met aanduiding van 64 belangrijke gebouwen.,$a map of Leuven showing 64 important buildings.,"$a illustration from: Le Rouge, Recueil contenant des cartes nouvelles, Paris, Le Rouge, 1742-1754",$a Plan de Louvain en Brabant,z map,,,,,,,,,,,,,,,,"$a VoL Pano$x Leuven, panorama",,,,,$a Leuven,Map,$b engraving(s),$b in the image: top left°°°$b in the image: top right°°°$b in the image: bottom left,"$a aanduiding van belangrijke gebouwen$b in de voorstelling: bovenaan, links°°°$a aanduiding van belangrijke gebouwen$b in de voorstelling: bovenaan, rechts°°°$a PLAN DE/ LOUVAIN/ EN BRABANT/Enlevé par les Grassins/en Fevrier 1746./APARIS/Chez le Sr. LE ROUGE Ing.r Geo g. du Roi rue des Gr.d/Augustins.$b in de voorstelling: onderaan, links",http://resolver.libis.be/IE980274/representation,http://resolver.libis.be/IE980274/thumbnail,KU Leuven Libraries BIBC BRES TB00002
9980177150101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980177150101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1567,\\\\,fre,$c 1567,,$c image: 242 x 338 mm,$c image with frame and inscription: 261 x 347 mm.,$g Multi coloured,"$a Panorama van Leuven. Aanduiding van verschillende religieuze en burgerlijke gebouwen. Landschap buiten de verdedigingsmuren. Bovenaan links wapenschild Vlaanderen, bovenaan rechts wapenschild Leuven.","$a Panorama of Leuven. Indication of several religious and civic buildings. Landscape outside the defensive walls. Top left coat of arms Flanders, top right coat of arms Leuven.","$a illustration from: Guicciardini, Lodovico, Description de tout le Païs-Bas autrement dict la Germanie inférieure, ou Basse-Allemaigne, Anvers, Silvius, 1567, p. 65-66.",$a Louvain,z pano Sint-Pieterskerk,50.87953,4.7012,,Sint-Jacobskerk,50.88051,4.69113,Sint-Geertruikerk,50.88414,4.69921,Brusselsepoort,50.88318,4.68285,,,,"$a VoL Pano$x Leuven, panorama",,,,,$a Leuven,Panoramic view,$b woodcut(s)°°° $b colored,$b in the image: top center°°°$b in the image: distributed°°°$b outside the image: bottom,"$a LOUVAIN$b in de voorstelling: bovenaan, centraal°°°$a cijfers 1 t.e.m. 30$b in de voorstelling: verspreid°°°$a legende$b buiten de voorstelling: onderaan",http://resolver.libis.be/IE980281/representation,http://resolver.libis.be/IE980281/thumbnail,KU Leuven Libraries BIBC BRES TB00050
